employee_id,full_name,first_name,last_name,position_title,birth_Date,salary,education_level,marital_status,gender,management_role,pay_type,min_scale,max_scale,store_type,store_name,store_street_address,store_city,store_state,store_country
308,"Pat Chambers",Pat,Chambers,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
309,"Stanley Bellifa",Stanley,Bellifa,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
310,"Samuel Johnson",Samuel,Johnson,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
311,"Janice Vrins",Janice,Vrins,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
312,"Christinia Mcdonald",Christinia,Mcdonald,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
313,"Ole Weldon",Ole,Weldon,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
314,"Ruth Choin",Ruth,Choin,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
315,"Sharon Crow",Sharon,Crow,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
316,"Robert Avalos",Robert,Avalos,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
317,"Eric Jacobsen",Eric,Jacobsen,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
318,"Pamela Castro",Pamela,Castro,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
319,"Sylvia Caldwell",Sylvia,Caldwell,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
320,"Russell Reed",Russell,Reed,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
321,"Victor Kelley",Victor,Kelley,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
322,"Damon Taylor",Damon,Taylor,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
323,"Rebecca Robinson",Rebecca,Robinson,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
324,"Andrea Thomsen",Andrea,Thomsen,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
325,"Douglas Baldwin",Douglas,Baldwin,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
326,"Ian Yuhasz",Ian,Yuhasz,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
327,"Jovita Carmody",Jovita,Carmody,"Store Permanent Stocker",1914-02-02,4800.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
328,"Lynn Gonzales",Lynn,Gonzales,"Store Permanent Stocker",1914-02-02,3700.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
329,"Phyllis Allen",Phyllis,Allen,"Store Permanent Stocker",1914-02-02,6500.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
330,"Johnny Caprio",Johnny,Caprio,"Store Permanent Stocker",1914-02-02,4300.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
331,"Lanna Slaven",Lanna,Slaven,"Store Permanent Stocker",1914-02-02,5200.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
332,"Fred Ortiz",Fred,Ortiz,"Store Permanent Stocker",1914-02-02,4650.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
333,"John Beaver",John,Beaver,"Store Permanent Stocker",1914-02-02,4550.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
334,"Albert Rhodes",Albert,Rhodes,"Store Permanent Stocker",1914-02-02,4400.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
335,"Scott Kaffer",Scott,Kaffer,"Store Permanent Stocker",1914-02-02,4200.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
336,"Jennifer Bales",Jennifer,Bales,"Store Permanent Stocker",1914-02-02,4700.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
337,"Louis Stotka",Louis,Stotka,"Store Permanent Stocker",1914-02-02,4500.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
338,"Sandra Maynard",Sandra,Maynard,"Store Permanent Stocker",1914-02-02,4400.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
339,"Gracia Tuell",Gracia,Tuell,"Store Permanent Stocker",1914-02-02,4600.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
340,"Timothy Burnett",Timothy,Burnett,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
341,"James Haugh",James,Haugh,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
342,"Paula Moberly",Paula,Moberly,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
343,"Eric Meyer",Eric,Meyer,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
344,"Gloria Orona",Gloria,Orona,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
345,"Ruth Warmack",Ruth,Warmack,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
346,"Joanna Wall",Joanna,Wall,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
347,"Sabria Appelbaum",Sabria,Appelbaum,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
348,"Jeffrey Kung",Jeffrey,Kung,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
349,"Gloria Wilson",Gloria,Wilson,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
350,"Phyllis Tuffield",Phyllis,Tuffield,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
351,"Patricia Ping",Patricia,Ping,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
352,"David Shepard",David,Shepard,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
353,"James Bailey",James,Bailey,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
354,"Susan Chestnut",Susan,Chestnut,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
355,"Delia Toone",Delia,Toone,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
356,"Thomas Armstrong",Thomas,Armstrong,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
357,"Mary Billstrom",Mary,Billstrom,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
358,"Robert Stotka",Robert,Stotka,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 13","5179 Valley Ave",Salem,OR,USA
27,"Charles Macaluso",Charles,Macaluso,"Store Manager",1934-03-17,16000.0000,"Bachelors Degree",M,M,"Store Management",Monthly,8500.0000,17000.0000,"Small Grocery","Store 14","4365 Indigo Ct","San Francisco",CA,USA
222,"Bunny McCown",Bunny,McCown,"Store Assistant Manager",1972-05-12,8000.0000,"Bachelors Degree",M,F,"Store Management",Monthly,6700.0000,12500.0000,"Small Grocery","Store 14","4365 Indigo Ct","San Francisco",CA,USA
223,"Nancy Miller",Nancy,Miller,"Store Permanent Checker",1914-02-02,6500.0000,"Partial High School",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Small Grocery","Store 14","4365 Indigo Ct","San Francisco",CA,USA
224,"Wanda Hollar",Wanda,Hollar,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Small Grocery","Store 14","4365 Indigo Ct","San Francisco",CA,USA
31,"Paula Nickell",Paula,Nickell,"Store Manager",1978-07-02,14000.0000,"Partial College",S,F,"Store Management",Monthly,8500.0000,17000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
423,"Kristine Cleary",Kristine,Cleary,"Store Assistant Manager",1932-12-24,13000.0000,"Partial High School",S,F,"Store Management",Monthly,6700.0000,12500.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
424,"Jaunita Homax",Jaunita,Homax,"Store Shift Supervisor",1961-09-24,8900.0000,"Partial College",S,F,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
425,"Margaret Adams",Margaret,Adams,"Store Shift Supervisor",1961-09-24,8200.0000,"Partial College",M,M,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
426,"Carla Zubaty",Carla,Zubaty,"Store Shift Supervisor",1961-09-24,7000.0000,"Partial College",M,M,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
427,"Tammy Khan",Tammy,Khan,"Store Permanent Butcher",1960-12-10,8500.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
428,"David Brinkd",David,Brinkd,"Store Permanent Butcher",1960-12-10,8500.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
429,"James Clark",James,Clark,"Store Information Systems",1942-06-01,9000.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
430,"Helen Dennis",Helen,Dennis,"Store Permanent Checker",1914-02-02,7000.0000,"Graduate Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
431,"Eric Brumfield",Eric,Brumfield,"Store Permanent Checker",1914-02-02,6800.0000,"Graduate Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
432,"Madalena Sanchez",Madalena,Sanchez,"Store Permanent Checker",1914-02-02,6700.0000,"Partial High School",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
433,"Gary Suess",Gary,Suess,"Store Permanent Checker",1914-02-02,8200.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
434,"Glenn Trach",Glenn,Trach,"Store Permanent Checker",1914-02-02,7000.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
435,"Cynthia White",Cynthia,White,"Store Permanent Checker",1914-02-02,6800.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
436,"Walter Brian",Walter,Brian,"Store Permanent Checker",1914-02-02,6700.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
437,"Christie Trujillo",Christie,Trujillo,"Store Permanent Checker",1914-02-02,8200.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
438,"Lili Alameda",Lili,Alameda,"Store Permanent Checker",1914-02-02,7000.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
439,"Dorothy Fox",Dorothy,Fox,"Store Permanent Checker",1914-02-02,6800.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
440,"Aldeen Gallagher",Aldeen,Gallagher,"Store Permanent Checker",1914-02-02,6700.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
441,"Dorothy Myer",Dorothy,Myer,"Store Permanent Checker",1914-02-02,8200.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
442,"David Byrnes",David,Byrnes,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
443,"Justine Ryan",Justine,Ryan,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
444,"Forrest Chand",Forrest,Chand,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
445,"Margaret Vanderkamp",Margaret,Vanderkamp,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
446,"Rosmarie Carroll",Rosmarie,Carroll,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
447,"Dorothy Contreras",Dorothy,Contreras,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
448,"Joseph Cantoni",Joseph,Cantoni,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
449,"Celine Reed",Celine,Reed,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
450,"Glin Peterson",Glin,Peterson,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
451,"Stephen Osborn",Stephen,Osborn,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
452,"Lowell Graham.",Lowell,Graham.,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
453,"Jamie Shaddy",Jamie,Shaddy,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
454,"Hattie Haemon",Hattie,Haemon,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
455,"Jame Krow",Jame,Krow,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
456,"Shane Belli",Shane,Belli,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
457,"Ethel Porter",Ethel,Porter,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
458,"Gloria Lesko",Gloria,Lesko,"Store Permanent Stocker",1914-02-02,4800.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
459,"Michael Worland",Michael,Worland,"Store Permanent Stocker",1914-02-02,3700.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
460,"Alvin Torre",Alvin,Torre,"Store Permanent Stocker",1914-02-02,6500.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
461,"Susan Ramos",Susan,Ramos,"Store Permanent Stocker",1914-02-02,5200.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
462,"Jill Christie",Jill,Christie,"Store Permanent Stocker",1914-02-02,4650.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 15","5006 Highland Drive",Seattle,WA,USA
